Año,Trimestre,Provincia,Accesos por cada 100 hab,Accesos por cada 100 hogares,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total,Periodo,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,OTROS,Ingresos (miles de pesos)
2023,4,Buenos Aires,27.68,,,,,,,,,,,,,,,,,
2023,4,Capital Federal,47.8,,,,,,,,,,,,,,,,,
2023,4,Catamarca,17.46,,,,,,,,,,,,,,,,,
2023,4,Chaco,11.85,,,,,,,,,,,,,,,,,
2023,4,Chubut,26.04,,,,,,,,,,,,,,,,,
2023,4,Córdoba,27.76,,,,,,,,,,,,,,,,,
2023,4,Corrientes,13.84,,,,,,,,,,,,,,,,,
2023,4,Entre Ríos,20.91,,,,,,,,,,,,,,,,,
2023,4,Formosa,9.98,,,,,,,,,,,,,,,,,
2023,4,Jujuy,14.77,,,,,,,,,,,,,,,,,
2023,4,La Pampa,32.93,,,,,,,,,,,,,,,,,
2023,4,La Rioja,21.35,,,,,,,,,,,,,,,,,
2023,4,Mendoza,14.55,,,,,,,,,,,,,,,,,
2023,4,Misiones,15.33,,,,,,,,,,,,,,,,,
2023,4,Neuquén,23.78,,,,,,,,,,,,,,,,,
2023,4,Río Negro,21.61,,,,,,,,,,,,,,,,,
2023,4,Salta,13.8,,,,,,,,,,,,,,,,,
2023,4,San Juan,12.75,,,,,,,,,,,,,,,,,
2023,4,San Luis,29.21,,,,,,,,,,,,,,,,,
2023,4,Santa Cruz,21.94,,,,,,,,,,,,,,,,,
2023,4,Santa Fe,25.08,,,,,,,,,,,,,,,,,
2023,4,Santiago Del Estero,12.18,,,,,,,,,,,,,,,,,
2023,4,Tierra Del Fuego,32.75,,,,,,,,,,,,,,,,,
2023,4,Tucumán,15.12,,,,,,,,,,,,,,,,,
2023,3,Buenos Aires,27.5,,,,,,,,,,,,,,,,,
2023,3,Capital Federal,47.6,,,,,,,,,,,,,,,,,
2023,3,Catamarca,17.44,,,,,,,,,,,,,,,,,
2023,3,Chaco,11.46,,,,,,,,,,,,,,,,,
2023,3,Chubut,25.82,,,,,,,,,,,,,,,,,
2023,3,Córdoba,27.57,,,,,,,,,,,,,,,,,
2023,3,Corrientes,13.9,,,,,,,,,,,,,,,,,
2023,3,Entre Ríos,20.58,,,,,,,,,,,,,,,,,
2023,3,Formosa,9.89,,,,,,,,,,,,,,,,,
2023,3,Jujuy,14.73,,,,,,,,,,,,,,,,,
2023,3,La Pampa,32.62,,,,,,,,,,,,,,,,,
2023,3,La Rioja,21.41,,,,,,,,,,,,,,,,,
2023,3,Mendoza,14.52,,,,,,,,,,,,,,,,,
2023,3,Misiones,15.12,,,,,,,,,,,,,,,,,
2023,3,Neuquén,23.8,,,,,,,,,,,,,,,,,
2023,3,Río Negro,21.04,,,,,,,,,,,,,,,,,
2023,3,Salta,13.94,,,,,,,,,,,,,,,,,
2023,3,San Juan,12.85,,,,,,,,,,,,,,,,,
2023,3,San Luis,28.2,,,,,,,,,,,,,,,,,
2023,3,Santa Cruz,12.17,,,,,,,,,,,,,,,,,
2023,3,Santa Fe,24.87,,,,,,,,,,,,,,,,,
2023,3,Santiago Del Estero,12.08,,,,,,,,,,,,,,,,,
2023,3,Tierra Del Fuego,31.41,,,,,,,,,,,,,,,,,
2023,3,Tucumán,15.17,,,,,,,,,,,,,,,,,
2023,2,Buenos Aires,27.1,,,,,,,,,,,,,,,,,
2023,2,Capital Federal,47.27,,,,,,,,,,,,,,,,,
2023,2,Catamarca,17.15,,,,,,,,,,,,,,,,,
2023,2,Chaco,11.46,,,,,,,,,,,,,,,,,
2023,2,Chubut,25.28,,,,,,,,,,,,,,,,,
2023,2,Córdoba,27.59,,,,,,,,,,,,,,,,,
2023,2,Corrientes,13.79,,,,,,,,,,,,,,,,,
2023,2,Entre Ríos,19.26,,,,,,,,,,,,,,,,,
2023,2,Formosa,9.75,,,,,,,,,,,,,,,,,
2023,2,Jujuy,14.78,,,,,,,,,,,,,,,,,
2023,2,La Pampa,32.4,,,,,,,,,,,,,,,,,
2023,2,La Rioja,21.3,,,,,,,,,,,,,,,,,
2023,2,Mendoza,14.54,,,,,,,,,,,,,,,,,
2023,2,Misiones,15.03,,,,,,,,,,,,,,,,,
2023,2,Neuquén,23.5,,,,,,,,,,,,,,,,,
2023,2,Río Negro,21.09,,,,,,,,,,,,,,,,,
2023,2,Salta,13.92,,,,,,,,,,,,,,,,,
2023,2,San Juan,12.1,,,,,,,,,,,,,,,,,
2023,2,San Luis,26.73,,,,,,,,,,,,,,,,,
2023,2,Santa Cruz,12.39,,,,,,,,,,,,,,,,,
2023,2,Santa Fe,24.79,,,,,,,,,,,,,,,,,
2023,2,Santiago Del Estero,11.7,,,,,,,,,,,,,,,,,
2023,2,Tierra Del Fuego,31.54,,,,,,,,,,,,,,,,,
2023,2,Tucumán,15.05,,,,,,,,,,,,,,,,,
2023,1,Buenos Aires,26.81,,,,,,,,,,,,,,,,,
2023,1,Capital Federal,50.23,,,,,,,,,,,,,,,,,
2023,1,Catamarca,16.83,,,,,,,,,,,,,,,,,
2023,1,Chaco,11.53,,,,,,,,,,,,,,,,,
2023,1,Chubut,26.32,,,,,,,,,,,,,,,,,
2023,1,Córdoba,27.2,,,,,,,,,,,,,,,,,
2023,1,Corrientes,13.71,,,,,,,,,,,,,,,,,
2023,1,Entre Ríos,19.37,,,,,,,,,,,,,,,,,
2023,1,Formosa,9.87,,,,,,,,,,,,,,,,,
2023,1,Jujuy,14.88,,,,,,,,,,,,,,,,,
2023,1,La Pampa,31.81,,,,,,,,,,,,,,,,,
2023,1,La Rioja,21.23,,,,,,,,,,,,,,,,,
2023,1,Mendoza,14.34,,,,,,,,,,,,,,,,,
2023,1,Misiones,14.7,,,,,,,,,,,,,,,,,
2023,1,Neuquén,23.38,,,,,,,,,,,,,,,,,
2023,1,Río Negro,21.27,,,,,,,,,,,,,,,,,
2023,1,Salta,13.97,,,,,,,,,,,,,,,,,
2023,1,San Juan,12.67,,,,,,,,,,,,,,,,,
2023,1,San Luis,25.8,,,,,,,,,,,,,,,,,
2023,1,Santa Cruz,12.92,,,,,,,,,,,,,,,,,
2023,1,Santa Fe,24.57,,,,,,,,,,,,,,,,,
2023,1,Santiago Del Estero,11.8,,,,,,,,,,,,,,,,,
2023,1,Tierra Del Fuego,30.9,,,,,,,,,,,,,,,,,
2023,1,Tucumán,14.95,,,,,,,,,,,,,,,,,
2022,4,Buenos Aires,26.72,,,,,,,,,,,,,,,,,
2022,4,Capital Federal,50.35,,,,,,,,,,,,,,,,,
2022,4,Catamarca,16.73,,,,,,,,,,,,,,,,,
2022,4,Chaco,11.66,,,,,,,,,,,,,,,,,
2022,4,Chubut,26.23,,,,,,,,,,,,,,,,,
2022,4,Córdoba,27.26,,,,,,,,,,,,,,,,,
2022,4,Corrientes,13.6,,,,,,,,,,,,,,,,,
2022,4,Entre Ríos,19.14,,,,,,,,,,,,,,,,,
2022,4,Formosa,10.03,,,,,,,,,,,,,,,,,
2022,4,Jujuy,14.95,,,,,,,,,,,,,,,,,
2022,4,La Pampa,31.23,,,,,,,,,,,,,,,,,
2022,4,La Rioja,21.26,,,,,,,,,,,,,,,,,
2022,4,Mendoza,14.33,,,,,,,,,,,,,,,,,
2022,4,Misiones,14.39,,,,,,,,,,,,,,,,,
2022,4,Neuquén,23.41,,,,,,,,,,,,,,,,,
2022,4,Río Negro,21.04,,,,,,,,,,,,,,,,,
2022,4,Salta,14.04,,,,,,,,,,,,,,,,,
2022,4,San Juan,12.96,,,,,,,,,,,,,,,,,
2022,4,San Luis,25.83,,,,,,,,,,,,,,,,,
2022,4,Santa Cruz,12.95,,,,,,,,,,,,,,,,,
2022,4,Santa Fe,24.65,,,,,,,,,,,,,,,,,
2022,4,Santiago Del Estero,11.92,,,,,,,,,,,,,,,,,
2022,4,Tierra Del Fuego,30.07,,,,,,,,,,,,,,,,,
2022,4,Tucumán,15.12,,,,,,,,,,,,,,,,,
2022,3,Buenos Aires,26.37,,,,,,,,,,,,,,,,,
2022,3,Capital Federal,50.22,,,,,,,,,,,,,,,,,
2022,3,Catamarca,16.62,,,,,,,,,,,,,,,,,
2022,3,Chaco,11.72,,,,,,,,,,,,,,,,,
2022,3,Chubut,25.86,,,,,,,,,,,,,,,,,
2022,3,Córdoba,27.04,,,,,,,,,,,,,,,,,
2022,3,Corrientes,12.69,,,,,,,,,,,,,,,,,
2022,3,Entre Ríos,19.04,,,,,,,,,,,,,,,,,
2022,3,Formosa,11.14,,,,,,,,,,,,,,,,,
2022,3,Jujuy,15.06,,,,,,,,,,,,,,,,,
2022,3,La Pampa,31.82,,,,,,,,,,,,,,,,,
2022,3,La Rioja,21.47,,,,,,,,,,,,,,,,,
2022,3,Mendoza,14.24,,,,,,,,,,,,,,,,,
2022,3,Misiones,14.11,,,,,,,,,,,,,,,,,
2022,3,Neuquén,23.92,,,,,,,,,,,,,,,,,
2022,3,Río Negro,20.91,,,,,,,,,,,,,,,,,
2022,3,Salta,13.99,,,,,,,,,,,,,,,,,
2022,3,San Juan,12.94,,,,,,,,,,,,,,,,,
2022,3,San Luis,23.39,,,,,,,,,,,,,,,,,
2022,3,Santa Cruz,12.85,,,,,,,,,,,,,,,,,
2022,3,Santa Fe,24.7,,,,,,,,,,,,,,,,,
2022,3,Santiago Del Estero,11.91,,,,,,,,,,,,,,,,,
2022,3,Tierra Del Fuego,29.5,,,,,,,,,,,,,,,,,
2022,3,Tucumán,15.14,,,,,,,,,,,,,,,,,
2022,2,Buenos Aires,26.12927127832741,,,,,,,,,,,,,,,,,
2022,2,Capital Federal,49.873561256261084,,,,,,,,,,,,,,,,,
2022,2,Catamarca,15.871790195247085,,,,,,,,,,,,,,,,,
2022,2,Chaco,11.70254390369554,,,,,,,,,,,,,,,,,
2022,2,Chubut,25.499919336270644,,,,,,,,,,,,,,,,,
2022,2,Córdoba,26.781590841133493,,,,,,,,,,,,,,,,,
2022,2,Corrientes,12.732146965383649,,,,,,,,,,,,,,,,,
2022,2,Entre Ríos,19.10468595065942,,,,,,,,,,,,,,,,,
2022,2,Formosa,11.049814591140093,,,,,,,,,,,,,,,,,
2022,2,Jujuy,14.656913524540677,,,,,,,,,,,,,,,,,
2022,2,La Pampa,30.632721559665786,,,,,,,,,,,,,,,,,
2022,2,La Rioja,21.331409216914373,,,,,,,,,,,,,,,,,
2022,2,Mendoza,13.782233784570575,,,,,,,,,,,,,,,,,
2022,2,Misiones,13.89002818196789,,,,,,,,,,,,,,,,,
2022,2,Neuquén,23.81745752817118,,,,,,,,,,,,,,,,,
2022,2,Río Negro,20.867543527383393,,,,,,,,,,,,,,,,,
2022,2,Salta,13.936010557448652,,,,,,,,,,,,,,,,,
2022,2,San Juan,12.597912455631214,,,,,,,,,,,,,,,,,
2022,2,San Luis,23.396972678771853,,,,,,,,,,,,,,,,,
2022,2,Santa Cruz,12.83962283852644,,,,,,,,,,,,,,,,,
2022,2,Santa Fe,24.495906799164608,,,,,,,,,,,,,,,,,
2022,2,Santiago Del Estero,11.836737968128928,,,,,,,,,,,,,,,,,
2022,2,Tierra Del Fuego,29.60495526496903,,,,,,,,,,,,,,,,,
2022,2,Tucumán,14.6914572899128,,,,,,,,,,,,,,,,,
2022,1,Buenos Aires,25.563030152028354,,,,,,,,,,,,,,,,,
2022,1,Capital Federal,46.01434762144353,,,,,,,,,,,,,,,,,
2022,1,Catamarca,14.805619574995312,,,,,,,,,,,,,,,,,
2022,1,Chaco,11.775342040436145,,,,,,,,,,,,,,,,,
2022,1,Chubut,26.988759663104396,,,,,,,,,,,,,,,,,
2022,1,Córdoba,26.255262218351167,,,,,,,,,,,,,,,,,
2022,1,Corrientes,12.545281287312793,,,,,,,,,,,,,,,,,
2022,1,Entre Ríos,19.04540527092108,,,,,,,,,,,,,,,,,
2022,1,Formosa,8.896427435598431,,,,,,,,,,,,,,,,,
2022,1,Jujuy,14.847641828629394,,,,,,,,,,,,,,,,,
2022,1,La Pampa,30.200415031402574,,,,,,,,,,,,,,,,,
2022,1,La Rioja,20.96917417226944,,,,,,,,,,,,,,,,,
2022,1,Mendoza,13.5994765497552,,,,,,,,,,,,,,,,,
2022,1,Misiones,13.357539336702546,,,,,,,,,,,,,,,,,
2022,1,Neuquén,22.07746042609429,,,,,,,,,,,,,,,,,
2022,1,Río Negro,20.61822984084394,,,,,,,,,,,,,,,,,
2022,1,Salta,13.588166053353753,,,,,,,,,,,,,,,,,
2022,1,San Juan,11.092116468606637,,,,,,,,,,,,,,,,,
2022,1,San Luis,23.101656231687382,,,,,,,,,,,,,,,,,
2022,1,Santa Cruz,12.894297328809571,,,,,,,,,,,,,,,,,
2022,1,Santa Fe,24.307396998934415,,,,,,,,,,,,,,,,,
2022,1,Santiago Del Estero,11.706882132029497,,,,,,,,,,,,,,,,,
2022,1,Tierra Del Fuego,29.13865104068589,,,,,,,,,,,,,,,,,
2022,1,Tucumán,14.215533334298076,,,,,,,,,,,,,,,,,
2021,4,Buenos Aires,25.36251411440295,,,,,,,,,,,,,,,,,
2021,4,Capital Federal,45.848510714562856,,,,,,,,,,,,,,,,,
2021,4,Catamarca,14.054223759225387,,,,,,,,,,,,,,,,,
2021,4,Chaco,11.772399458164147,,,,,,,,,,,,,,,,,
2021,4,Chubut,25.309325144656967,,,,,,,,,,,,,,,,,
2021,4,Córdoba,25.873153715537683,,,,,,,,,,,,,,,,,
2021,4,Corrientes,11.983198552620907,,,,,,,,,,,,,,,,,
2021,4,Entre Ríos,18.88227767661483,,,,,,,,,,,,,,,,,
2021,4,Formosa,8.768865242200624,,,,,,,,,,,,,,,,,
2021,4,Jujuy,14.555241944242491,,,,,,,,,,,,,,,,,
2021,4,La Pampa,29.509892061530994,,,,,,,,,,,,,,,,,
2021,4,La Rioja,20.742382050283958,,,,,,,,,,,,,,,,,
2021,4,Mendoza,13.25625900699059,,,,,,,,,,,,,,,,,
2021,4,Misiones,13.363319043268442,,,,,,,,,,,,,,,,,
2021,4,Neuquén,21.817563119077384,,,,,,,,,,,,,,,,,
2021,4,Río Negro,20.205613568445425,,,,,,,,,,,,,,,,,
2021,4,Salta,13.759337691497715,,,,,,,,,,,,,,,,,
2021,4,San Juan,10.084133235970333,,,,,,,,,,,,,,,,,
2021,4,San Luis,22.97895624197615,,,,,,,,,,,,,,,,,
2021,4,Santa Cruz,12.808821353847454,,,,,,,,,,,,,,,,,
2021,4,Santa Fe,24.23965799751964,,,,,,,,,,,,,,,,,
2021,4,Santiago Del Estero,11.675440470480114,,,,,,,,,,,,,,,,,
2021,4,Tierra Del Fuego,29.171007839182543,,,,,,,,,,,,,,,,,
2021,4,Tucumán,13.852880446424063,,,,,,,,,,,,,,,,,
2021,3,Buenos Aires,23.96989190399953,,,,,,,,,,,,,,,,,
2021,3,Capital Federal,45.90038346526859,,,,,,,,,,,,,,,,,
2021,3,Catamarca,13.407472376612356,,,,,,,,,,,,,,,,,
2021,3,Chaco,11.48213456009956,,,,,,,,,,,,,,,,,
2021,3,Chubut,24.738375502880167,,,,,,,,,,,,,,,,,
2021,3,Córdoba,24.885957628675673,,,,,,,,,,,,,,,,,
2021,3,Corrientes,11.8228555121759,,,,,,,,,,,,,,,,,
2021,3,Entre Ríos,18.590565595869126,,,,,,,,,,,,,,,,,
2021,3,Formosa,8.643582187295351,,,,,,,,,,,,,,,,,
2021,3,Jujuy,14.240381868423986,,,,,,,,,,,,,,,,,
2021,3,La Pampa,27.767891191051227,,,,,,,,,,,,,,,,,
2021,3,La Rioja,20.565964530219404,,,,,,,,,,,,,,,,,
2021,3,Mendoza,12.710228113581037,,,,,,,,,,,,,,,,,
2021,3,Misiones,12.411772581325813,,,,,,,,,,,,,,,,,
2021,3,Neuquén,20.74816202113861,,,,,,,,,,,,,,,,,
2021,3,Río Negro,19.05925062746504,,,,,,,,,,,,,,,,,
2021,3,Salta,13.55352602212216,,,,,,,,,,,,,,,,,
2021,3,San Juan,10.050236642022515,,,,,,,,,,,,,,,,,
2021,3,San Luis,22.857408818789526,,,,,,,,,,,,,,,,,
2021,3,Santa Cruz,13.016254371883871,,,,,,,,,,,,,,,,,
2021,3,Santa Fe,23.58815244581783,,,,,,,,,,,,,,,,,
2021,3,Santiago Del Estero,11.660736690891678,,,,,,,,,,,,,,,,,
2021,3,Tierra Del Fuego,28.150170112829368,,,,,,,,,,,,,,,,,
2021,3,Tucumán,13.533446775711843,,,,,,,,,,,,,,,,,
2021,2,Buenos Aires,23.35247372787298,,,,,,,,,,,,,,,,,
2021,2,Capital Federal,45.48719048129489,,,,,,,,,,,,,,,,,
2021,2,Catamarca,13.313748671467298,,,,,,,,,,,,,,,,,
2021,2,Chaco,11.580041340539402,,,,,,,,,,,,,,,,,
2021,2,Chubut,22.159781771420207,,,,,,,,,,,,,,,,,
2021,2,Córdoba,24.528406291253745,,,,,,,,,,,,,,,,,
2021,2,Corrientes,11.465064580129559,,,,,,,,,,,,,,,,,
2021,2,Entre Ríos,18.435680632917915,,,,,,,,,,,,,,,,,
2021,2,Formosa,8.456293049570467,,,,,,,,,,,,,,,,,
2021,2,Jujuy,14.366784069218694,,,,,,,,,,,,,,,,,
2021,2,La Pampa,27.043558440191944,,,,,,,,,,,,,,,,,
2021,2,La Rioja,20.49158509575061,,,,,,,,,,,,,,,,,
2021,2,Mendoza,11.433847066800618,,,,,,,,,,,,,,,,,
2021,2,Misiones,12.26014659485293,,,,,,,,,,,,,,,,,
2021,2,Neuquén,20.58023612564588,,,,,,,,,,,,,,,,,
2021,2,Río Negro,19.052051860128394,,,,,,,,,,,,,,,,,
2021,2,Salta,13.303441391384512,,,,,,,,,,,,,,,,,
2021,2,San Juan,10.00671906693712,,,,,,,,,,,,,,,,,
2021,2,San Luis,23.89055527674358,,,,,,,,,,,,,,,,,
2021,2,Santa Cruz,13.096756425784957,,,,,,,,,,,,,,,,,
2021,2,Santa Fe,23.60478745301367,,,,,,,,,,,,,,,,,
2021,2,Santiago Del Estero,11.554388875216853,,,,,,,,,,,,,,,,,
2021,2,Tierra Del Fuego,20.126647945777083,,,,,,,,,,,,,,,,,
2021,2,Tucumán,13.606163819728007,,,,,,,,,,,,,,,,,
2021,1,Buenos Aires,22.998353975762015,,,,,,,,,,,,,,,,,
2021,1,Capital Federal,44.82699016464177,,,,,,,,,,,,,,,,,
2021,1,Catamarca,12.438278918256517,,,,,,,,,,,,,,,,,
2021,1,Chaco,11.528896477487843,,,,,,,,,,,,,,,,,
2021,1,Chubut,21.147838315076264,,,,,,,,,,,,,,,,,
2021,1,Córdoba,24.061371645661506,,,,,,,,,,,,,,,,,
2021,1,Corrientes,11.234115869536096,,,,,,,,,,,,,,,,,
2021,1,Entre Ríos,18.070581721504354,,,,,,,,,,,,,,,,,
2021,1,Formosa,8.330895284429907,,,,,,,,,,,,,,,,,
2021,1,Jujuy,14.226045966500736,,,,,,,,,,,,,,,,,
2021,1,La Pampa,26.943299898725044,,,,,,,,,,,,,,,,,
2021,1,La Rioja,13.258360163449572,,,,,,,,,,,,,,,,,
2021,1,Mendoza,10.926002451479471,,,,,,,,,,,,,,,,,
2021,1,Misiones,11.758811611223322,,,,,,,,,,,,,,,,,
2021,1,Neuquén,19.895917331182986,,,,,,,,,,,,,,,,,
2021,1,Río Negro,18.724905657874665,,,,,,,,,,,,,,,,,
2021,1,Salta,13.061128426236175,,,,,,,,,,,,,,,,,
2021,1,San Juan,9.948368694803314,,,,,,,,,,,,,,,,,
2021,1,San Luis,23.24883515831701,,,,,,,,,,,,,,,,,
2021,1,Santa Cruz,12.391825403443834,,,,,,,,,,,,,,,,,
2021,1,Santa Fe,23.242382186130484,,,,,,,,,,,,,,,,,
2021,1,Santiago Del Estero,11.334871169032645,,,,,,,,,,,,,,,,,
2021,1,Tierra Del Fuego,22.9312154304354,,,,,,,,,,,,,,,,,
2021,1,Tucumán,13.57896382467824,,,,,,,,,,,,,,,,,
2020,4,Buenos Aires,22.90151153254686,,,,,,,,,,,,,,,,,
2020,4,Capital Federal,44.833968426782796,,,,,,,,,,,,,,,,,
2020,4,Catamarca,12.567459308545084,,,,,,,,,,,,,,,,,
2020,4,Chaco,11.50064617804086,,,,,,,,,,,,,,,,,
2020,4,Chubut,20.950871174621614,,,,,,,,,,,,,,,,,
2020,4,Córdoba,23.904978675681004,,,,,,,,,,,,,,,,,
2020,4,Corrientes,11.172002734788627,,,,,,,,,,,,,,,,,
2020,4,Entre Ríos,17.78197083072765,,,,,,,,,,,,,,,,,
2020,4,Formosa,8.268390853815193,,,,,,,,,,,,,,,,,
2020,4,Jujuy,13.669623117135359,,,,,,,,,,,,,,,,,
2020,4,La Pampa,26.940422171804798,,,,,,,,,,,,,,,,,
2020,4,La Rioja,13.339129511730942,,,,,,,,,,,,,,,,,
2020,4,Mendoza,10.779753857792285,,,,,,,,,,,,,,,,,
2020,4,Misiones,11.614898792582805,,,,,,,,,,,,,,,,,
2020,4,Neuquén,19.943555550895127,,,,,,,,,,,,,,,,,
2020,4,Río Negro,18.789319055171752,,,,,,,,,,,,,,,,,
2020,4,Salta,13.088389057411085,,,,,,,,,,,,,,,,,
2020,4,San Juan,9.251858120163535,,,,,,,,,,,,,,,,,
2020,4,San Luis,23.375314368474104,,,,,,,,,,,,,,,,,
2020,4,Santa Cruz,11.008682660661702,,,,,,,,,,,,,,,,,
2020,4,Santa Fe,23.136769743176906,,,,,,,,,,,,,,,,,
2020,4,Santiago Del Estero,10.857437164805166,,,,,,,,,,,,,,,,,
2020,4,Tierra Del Fuego,22.609569143137627,,,,,,,,,,,,,,,,,
2020,4,Tucumán,13.57016980842894,,,,,,,,,,,,,,,,,
2020,3,Buenos Aires,22.410088053440287,,,,,,,,,,,,,,,,,
2020,3,Capital Federal,44.62274289719256,,,,,,,,,,,,,,,,,
2020,3,Catamarca,11.995288801288368,,,,,,,,,,,,,,,,,
2020,3,Chaco,11.102767361905425,,,,,,,,,,,,,,,,,
2020,3,Chubut,20.94871530485329,,,,,,,,,,,,,,,,,
2020,3,Córdoba,23.029708353509868,,,,,,,,,,,,,,,,,
2020,3,Corrientes,10.993613616681577,,,,,,,,,,,,,,,,,
2020,3,Entre Ríos,17.398110879051448,,,,,,,,,,,,,,,,,
2020,3,Formosa,8.120337229392224,,,,,,,,,,,,,,,,,
2020,3,Jujuy,13.820037033679931,,,,,,,,,,,,,,,,,
2020,3,La Pampa,26.115702018823033,,,,,,,,,,,,,,,,,
2020,3,La Rioja,13.341312020771634,,,,,,,,,,,,,,,,,
2020,3,Mendoza,10.422355488053226,,,,,,,,,,,,,,,,,
2020,3,Misiones,11.331798537010407,,,,,,,,,,,,,,,,,
2020,3,Neuquén,19.42045929269766,,,,,,,,,,,,,,,,,
2020,3,Río Negro,17.54802558517,,,,,,,,,,,,,,,,,
2020,3,Salta,12.670239307125406,,,,,,,,,,,,,,,,,
2020,3,San Juan,9.88083251128296,,,,,,,,,,,,,,,,,
2020,3,San Luis,22.8839263803681,,,,,,,,,,,,,,,,,
2020,3,Santa Cruz,10.697207032526524,,,,,,,,,,,,,,,,,
2020,3,Santa Fe,22.677710522681583,,,,,,,,,,,,,,,,,
2020,3,Santiago Del Estero,10.76484130094044,,,,,,,,,,,,,,,,,
2020,3,Tierra Del Fuego,22.771515363810202,,,,,,,,,,,,,,,,,
2020,3,Tucumán,13.184990703555616,,,,,,,,,,,,,,,,,
2020,2,Buenos Aires,21.552858404836318,,,,,,,,,,,,,,,,,
2020,2,Capital Federal,44.15182686820503,,,,,,,,,,,,,,,,,
